,Polarity,ids,date,flag,user,Tweet
84762,0,1753677159,Sun May 10 02:51:33 PDT 2009,NO_QUERY,BefiBeez,@DebbieFletcher Hang on...it's Mother's Day?? SERIOUSLY??? NO WAY! I haven't got my Mum ANYTHING!! Time to grovel....  Xx
335922,0,2013894773,Tue Jun 02 23:52:34 PDT 2009,NO_QUERY,Dits,@SilentHitoshura w00t! Pet monkey! Still no demos though 
102907,0,1795306709,Thu May 14 07:32:15 PDT 2009,NO_QUERY,calahml,had to get rid of her pup today  sad now that shes gone!
692677,0,2252545700,Sat Jun 20 06:30:09 PDT 2009,NO_QUERY,shanellaneza,I can't follow the people which I want to follow! Nuts! Grrr... 
653762,0,2239047712,Fri Jun 19 08:04:01 PDT 2009,NO_QUERY,clarexsaula,I think I should sleep.. but then I'll miss most of Paula's birthday!  Arghhh
212255,0,1974687941,Sat May 30 13:38:34 PDT 2009,NO_QUERY,jodi_ice,#diversity to win!! but that boyle woman will 
48919,0,1678006777,Sat May 02 05:05:11 PDT 2009,NO_QUERY,NileC,Been at work for 2 hours and can't stay awake....so so sleepy! 
603639,0,2221714999,Thu Jun 18 05:53:01 PDT 2009,NO_QUERY,RachelJTurner,When will MMS work on the iphone?!?! 
61079,0,1686605988,Sun May 03 06:06:33 PDT 2009,NO_QUERY,jboriginal,"Funny, possibly, how I always believe 'it won't happen to me'. Just lost about 5 hours' work on a  story. Can't even blame Bill Gates "
756778,0,2289530858,Mon Jun 22 20:36:33 PDT 2009,NO_QUERY,BobbyH012,Jon and Kate are breaking up 
218336,0,1976148309,Sat May 30 16:41:31 PDT 2009,NO_QUERY,famelovemoney,cheyennne is @ home bored 
100795,0,1794153319,Thu May 14 05:06:01 PDT 2009,NO_QUERY,Renato71,"@iKrissi I'm sooooo jealous!!!! We've got grey skies, and I'm wearing a tee and hooded sweater "
788384,0,2325128099,Thu Jun 25 04:49:41 PDT 2009,NO_QUERY,fordonez,Back to hospital routine 
797849,0,2328324580,Thu Jun 25 09:26:35 PDT 2009,NO_QUERY,805badgirl,On my way to school... Yay 
760796,0,2296935241,Tue Jun 23 09:49:17 PDT 2009,NO_QUERY,KristinC89,hasn't seen tyler since last june  he needs to have another event
598298,0,2219488131,Thu Jun 18 00:39:12 PDT 2009,NO_QUERY,RichardHarriman,"Right, got the whole morning off work, going to spend most of it removing malware off the PC grrr hate windows.    If only I had a mac..."
327417,0,2009598258,Tue Jun 02 15:57:50 PDT 2009,NO_QUERY,RyanSchartz,@tuckerpivonka I wish I was playing it. I just got started and then had to go to rehearsal. 
740168,0,2265922676,Sun Jun 21 07:34:11 PDT 2009,NO_QUERY,judel,"Happy Father's Day to all you dads out there.  Unfortunately, I lost mine when I was a teenager!  "
274730,0,1990655684,Mon Jun 01 05:25:49 PDT 2009,NO_QUERY,johnmeadows,"The worst thing about Monday mornings is having to boot Windows XP at work, after a weekend of OS/X and Linux goodness "
142366,0,1881472982,Fri May 22 04:45:48 PDT 2009,NO_QUERY,ryanmartin_,there's no food in the fridge as usual. there's literally only butter. i guess the concept of eating to stay alive has eluded my parents. 
552317,0,2203371082,Tue Jun 16 23:35:32 PDT 2009,NO_QUERY,Kristy_E,@GrossMisconduct i get 'pedes too  sooooooo creepy! sleep w/the lights on &amp; keep in mind they want nowhere near you. *hugs*
710147,0,2257823782,Sat Jun 20 14:57:11 PDT 2009,NO_QUERY,Capone822,About to work out. 
702958,0,2255560775,Sat Jun 20 11:26:51 PDT 2009,NO_QUERY,kayekaye420,summmer just woke up...  raining out  .. i wanna go for a walk
405516,0,2058706328,Sat Jun 06 15:28:19 PDT 2009,NO_QUERY,c0rsa,"@hobiegator Thank you for the jig, but I hope you're okay "
430666,0,2064378491,Sun Jun 07 06:05:56 PDT 2009,NO_QUERY,momtoostressed,@higgs103 I'm sure u can just picture the tears pouring down my face  right now!
328415,0,2010599210,Tue Jun 02 17:39:12 PDT 2009,NO_QUERY,irenecarag,on my way to school. Traffic! 
90691,0,1759118153,Sun May 10 18:30:08 PDT 2009,NO_QUERY,ehhhcharliex,I really wants to go see star trek right now 
490828,0,2183591093,Mon Jun 15 14:42:59 PDT 2009,NO_QUERY,nicolemonicat,I miss my cellular. It's been two weeks. 
646011,0,2236418545,Fri Jun 19 03:39:34 PDT 2009,NO_QUERY,clarity99,my laptop screen died.  so strange at work now with only 1 screen instead of 3. #fb
57636,0,1685707202,Sun May 03 01:40:04 PDT 2009,NO_QUERY,natsnapper,Light looks interesting... should get out and take some landscapes... Need location ideas though... Feel like I have done Kent to death 
288257,0,1994523444,Mon Jun 01 12:03:00 PDT 2009,NO_QUERY,kaylaloves,happy june 1st! why is it raining? 
26703,0,1558854880,Sun Apr 19 09:35:15 PDT 2009,NO_QUERY,DanielleCarterx,@CRSete Why Arn't You Playing Today?  x
447941,0,2068833516,Sun Jun 07 14:46:56 PDT 2009,NO_QUERY,LCiranni5,@elvensapphire are you okay? i dont like seeing people sad 
512237,0,2190092642,Tue Jun 16 01:44:45 PDT 2009,NO_QUERY,maxhu,說 loser or winner? is there any grey zone for break?  http://plurk.com/p/11amth
590127,0,2217222712,Wed Jun 17 20:33:48 PDT 2009,NO_QUERY,missymoo9,This bed sucks ass 
98432,0,1793300067,Thu May 14 02:09:21 PDT 2009,NO_QUERY,jeninwonderland,"@rachelharmer OMG i had that two weeks ago, i hope you get better "
751719,0,2286210961,Mon Jun 22 16:08:31 PDT 2009,NO_QUERY,simonkarf,"@samantharonson and I am always so nice to you, but you don't reply me "
410814,0,2059961486,Sat Jun 06 17:59:21 PDT 2009,NO_QUERY,broadwayjbaker,RIP to the 35 children who died in the  fire in the Mexican day care center. 
309068,0,2000828212,Mon Jun 01 23:04:20 PDT 2009,NO_QUERY,sporty_jazz,@Schofe could you tell me how you got on with diversity as I won't be able to watch it-I'll be at school  most likely in an exam.
60859,0,1686528773,Sun May 03 05:48:42 PDT 2009,NO_QUERY,jithu_jithu,"I am having fever,headache, cough.. "
23832,0,1557820583,Sun Apr 19 06:09:02 PDT 2009,NO_QUERY,apremahirsty,@nirrasue hey you know what?? I have no 2Bpencil stock for tomorrow  guess I'll just buy it in Koperasi!!
352146,0,2019072323,Wed Jun 03 10:57:35 PDT 2009,NO_QUERY,KimmieCRUMPET,Can't believe I just had to watch Justin break Hannah's heart all over again 
428912,0,2064026588,Sun Jun 07 04:58:44 PDT 2009,NO_QUERY,greeetingsfrom,I MISS MY BABY. 
194643,0,1970330709,Sat May 30 03:25:21 PDT 2009,NO_QUERY,dannyhaenraets,"Already up at 8.30, first had an appointment for a watching a new home, now at the vet with our little doggy .. So crowded "
528054,0,2194934759,Tue Jun 16 10:27:24 PDT 2009,NO_QUERY,bsbunbreakable,"Someone knows about a job? I need a job... I don't have money... I just have around $50 pesos lol! I'm poor  I accept coins, bills... #BSB"
686716,0,2251093337,Sat Jun 20 02:24:57 PDT 2009,NO_QUERY,antbs,"@SeanCallinan Slaughter? Pft, we got didn't own at all. "
77863,0,1751064868,Sat May 09 18:34:57 PDT 2009,NO_QUERY,markman641,http://bit.ly/s29fR I've noticed a big drop of views on my website...  http://bit.ly/s29fR
140208,0,1880981909,Fri May 22 03:11:11 PDT 2009,NO_QUERY,doomcat87,cant sleep  cat is presenting the Tummy Of Apology
472619,0,2176880170,Mon Jun 15 04:58:25 PDT 2009,NO_QUERY,kateyy__,"ooh its actually really warm outside, i want to do something todayyyyy "
270553,0,1989857233,Mon Jun 01 03:03:09 PDT 2009,NO_QUERY,lalaGORE,"I need to p33! n' I miss Jairrrrr.  We made upp, but nawww imy himm. ((((((( I like chatz0rz."
670147,0,2246476462,Fri Jun 19 17:39:15 PDT 2009,NO_QUERY,Nick_Doyle,Leaving for AZ on the 29th. 
144033,0,1881872513,Fri May 22 05:45:12 PDT 2009,NO_QUERY,Irissr,I can't believe adam didn't win 
799633,0,2329061477,Thu Jun 25 10:18:16 PDT 2009,NO_QUERY,heylaurenrachel,"so sad, RIP Farrah Fawcett, the loveliest Charlie's Angel "
759758,0,2296366781,Tue Jun 23 09:05:46 PDT 2009,NO_QUERY,avatarsgirl,tryouts friday! 
341928,0,2015151809,Wed Jun 03 03:51:34 PDT 2009,NO_QUERY,dit53,"Bugger , why did they have to score a try !!  *sigh*"
284405,0,1993221526,Mon Jun 01 10:01:40 PDT 2009,NO_QUERY,daintydaisy,"@que_day26 aawww,  I'm sorry Que. Hope you find him!"
35344,0,1565186448,Mon Apr 20 06:07:46 PDT 2009,NO_QUERY,crafter_oo,Server issues this morning  apologies if you've had problems accessing the site. But were back now! http://www.crafteroo.co.uk
428047,0,2063856260,Sun Jun 07 04:20:38 PDT 2009,NO_QUERY,MeaganKate,@davethegreat - Okay  Done.
333848,0,2013436459,Tue Jun 02 22:40:20 PDT 2009,NO_QUERY,AutumnDalila,@dee_mitch some rich niggas walked in and rented it out. Selfish mufukkas.  we in Westwood on enemy territory
468496,0,2176005663,Mon Jun 15 02:38:20 PDT 2009,NO_QUERY,kreshna,so hectic... but this kind of day really bring satisfaction for realizing how productive I can be... and I still haven't had my lunch... 
680102,0,2249405452,Fri Jun 19 22:16:04 PDT 2009,NO_QUERY,iVAMPY,awts... i guess ultrasnow's released will be on Monday.. the dev team needs to fix the bug over the weekend... that is sooo saad huhuhuhu 
621258,0,2228741217,Thu Jun 18 14:49:39 PDT 2009,NO_QUERY,_ohaii,my lip piercings have been killing me lately  I'm not sure whyy. fml&lt;/3
368229,0,2049450856,Fri Jun 05 16:54:13 PDT 2009,NO_QUERY,Nysie5,"There are only 3 of us here, you know wat tht means, playing non stop "
506191,0,2188586886,Mon Jun 15 22:10:22 PDT 2009,NO_QUERY,activistchica,@Ashley_NK Aww...Blue is a cute name. He missed you! That's crazy he died while you were away. 
635596,0,2233668106,Thu Jun 18 21:42:40 PDT 2009,NO_QUERY,DaniSalerno,Yeah my room is def. going to need another day.. Yes it's that bad. :// Workingg outt! I need it.. 
440845,0,2066848346,Sun Jun 07 11:16:57 PDT 2009,NO_QUERY,CHERRY_DEE,@mjh81 why have you disowned me as a friend on facebook!  are u embarrassed by me
319533,0,2003077333,Tue Jun 02 05:49:51 PDT 2009,NO_QUERY,faythx4,Ryan keeps calling me a retard 
107702,0,1824036079,Sat May 16 23:49:05 PDT 2009,NO_QUERY,Kateevb,"Looking for friends! Ahh missed out on da twilight festival  (Has nothing to do with twilight, its just called that ("
652151,0,2238121737,Fri Jun 19 06:51:09 PDT 2009,NO_QUERY,Veinte_y_Uno,"damn! exams and girl problems... very very stressful, i cant take it anymore "
455907,0,2071087644,Sun Jun 07 18:48:47 PDT 2009,NO_QUERY,TheJoshOlson,"@TankKCLF im ready to be back! fly back earllly tomorrow, then work  did you sign up for pych?"
165508,0,1960874743,Fri May 29 08:38:19 PDT 2009,NO_QUERY,jenjeahaly,@Kainz_UK I'll hopefully get a chance to play it tomorrow. Hope it's good otherwise I've wasted so many points 
747651,0,2283769744,Mon Jun 22 13:02:48 PDT 2009,NO_QUERY,dangerrD,"@LaylaAmeena: me freakin toooo, and I'm making goals on an empty tummmy "
666713,0,2245374905,Fri Jun 19 16:02:36 PDT 2009,NO_QUERY,Mode_X,Got covered in fibre glass fixing body work  oh the joy that is my life!
495147,0,2185141625,Mon Jun 15 16:56:55 PDT 2009,NO_QUERY,Jebisalpha,"great just great... alarm doesnt wake me up, people aren't sure they want to show, Dianna hates trees, and then work call for a pick up? "
149304,0,1883397707,Fri May 22 08:29:18 PDT 2009,NO_QUERY,ljkelly,"@Alicia_C78 I cannot stop reading it, Alicia! I feel so bad b/c I NEVER thought I would read it and get caught in the mania, but I am! "
496213,0,2185477959,Mon Jun 15 17:26:31 PDT 2009,NO_QUERY,melissaheyy,Ugh I have a lot of work &amp; a lot of studying to do  HELP! Haha
44753,0,1676961574,Fri May 01 23:53:07 PDT 2009,NO_QUERY,chunisty,I'm sacred of being lonely and i'm a little unsure about some things right now 
649850,0,2237401866,Fri Jun 19 05:44:18 PDT 2009,NO_QUERY,ashhass07,My fiance is finally home for the day and its shitty outside  What to do for the day...
170794,0,1963017746,Fri May 29 12:04:39 PDT 2009,NO_QUERY,brattynat,"Arghh, just found out @ianknaan is going to be here at Rock the Bells and I can't go "
360244,0,2046221778,Fri Jun 05 11:52:05 PDT 2009,NO_QUERY,axlrosed,"my back is as stiff as a freakin' ironing board, i can't stretch it out "
69346,0,1693256468,Sun May 03 22:00:12 PDT 2009,NO_QUERY,colinout,"@drpepper, unavailability of cold you in stores frustrates me. Best Buy doesn't carry you, and HEB and Randalls don't stock enough of you "
364673,0,2048270555,Fri Jun 05 14:56:02 PDT 2009,NO_QUERY,SweetSaucy,Prognosis for my friend's BIL not good.... 
244554,0,1981798416,Sun May 31 09:54:57 PDT 2009,NO_QUERY,kopigao,"I used to take about 10min to get home from the airport. Now I take about 10x, like 10x10=100min. Like 100/10=10x you know. "
463675,0,2174968715,Sun Jun 14 23:45:20 PDT 2009,NO_QUERY,the_trevo,skinny holly and fat holly are fighting over caramel slice at the moment !!! grrr skinny holly is winning  my taste buds arent happy 
546887,0,2201900955,Tue Jun 16 20:56:29 PDT 2009,NO_QUERY,dessacrate,It hurts to cough. 
201174,0,1971836840,Sat May 30 08:00:22 PDT 2009,NO_QUERY,TheDailyBlonde,@soundzdj kids are doing the trampoline next door and we have a slip and slide for later....weeha. I want to play 
671091,0,2246757486,Fri Jun 19 18:04:46 PDT 2009,NO_QUERY,inekeclewer,is going to bed to get up in less than 6 hours to finish packing to leave Bath later that day  that sucks
693284,0,2252692850,Sat Jun 20 06:48:26 PDT 2009,NO_QUERY,rosiesgrosso,@janalee  that's too bad..
673715,0,2247571954,Fri Jun 19 19:17:51 PDT 2009,NO_QUERY,jemillahayne,"Dawson's Creek episode 22 - The Graduate, poor Pacey. "
107518,0,1823965369,Sat May 16 23:34:26 PDT 2009,NO_QUERY,jpeabody09,Just hit my head and i have a huge knot 
419137,0,2061920225,Sat Jun 06 21:55:00 PDT 2009,NO_QUERY,EurekaSolstice,thinking of the last week of skool and high skool wit only 3 other ppl  ...
746828,0,2283292585,Mon Jun 22 12:26:41 PDT 2009,NO_QUERY,SarahMorrison,"@BabyKittyBitch Now, what am i going to call my memoirs "
72311,0,1694199205,Mon May 04 01:31:44 PDT 2009,NO_QUERY,roadcc,@DaveP_Twit not when you're server's down it isn't 
406914,0,2059044785,Sat Jun 06 16:08:12 PDT 2009,NO_QUERY,SarahRMoreno,Studying for gold day finals 
38889,0,1573389735,Tue Apr 21 00:57:02 PDT 2009,NO_QUERY,candice,"Or if not, he's texting the entire world. Man, why is it so late "
341374,0,2015026302,Wed Jun 03 03:28:16 PDT 2009,NO_QUERY,amberrosser,Going to go to bed  so sleepy!
629163,0,2231547912,Thu Jun 18 18:42:03 PDT 2009,NO_QUERY,tomazdelucio,"@Shireen86 i talked to Tom about this some time ago. That version was rare, it had 5 cut songs (that's why it was delayed). "
795435,0,2327367318,Thu Jun 25 08:15:26 PDT 2009,NO_QUERY,MissMuddyPaws,"So sad: 7 show dogs are dead, including one of the top Akitas in USA, after being left in hot van by their handler http://tr.im/pJj5  #dog"
449490,0,2069258756,Sun Jun 07 15:32:59 PDT 2009,NO_QUERY,waQs,drivin marathon~ only sleep for few hours.. 
780347,0,2323151310,Thu Jun 25 00:01:02 PDT 2009,NO_QUERY,souliner,got the 3th call in two hours  no breakfast until now
638741,0,2234540622,Thu Jun 18 23:15:03 PDT 2009,NO_QUERY,Itxy,SARA! estoy traumada con Vampire Knight!!! I can't stop! 
7486,0,1469839087,Tue Apr 07 07:34:13 PDT 2009,NO_QUERY,no_touching,"Oh no, it looks like it's going to rain, and I have neither a jacket nor an umbrella with me.  Rain right through Easter, too "
24649,0,1558070152,Sun Apr 19 07:09:17 PDT 2009,NO_QUERY,etacar11,"Jet Blue was nice; it wasn't their fault there was massive turbulence and a screaming, kicking toddler sitting next to me. "
407419,0,2059168987,Sat Jun 06 16:23:12 PDT 2009,NO_QUERY,semipenguin,My foot is killing me. I can barely walk. I'm going to lie down. Maybe it'll feel better soon 
364885,0,2048360328,Fri Jun 05 15:04:33 PDT 2009,NO_QUERY,Anapo14,Im getting left in the dust! Everyone is gonna be driving next year except for me  COOL PEOPLE DRIVE! LOSERS TAKE THE BUS! lol fml...
520220,0,2192049794,Tue Jun 16 06:25:27 PDT 2009,NO_QUERY,EnergyTweets,"Why are people in #FortCollins watering their grass after the rain we've had, wasting water, energy? Lots of outside lights left on, too "
208688,0,1973785237,Sat May 30 11:49:49 PDT 2009,NO_QUERY,Jenniewrenbird,@suzziequeue Still haven't got rid of the bites I got last weekend 
198055,0,1971136183,Sat May 30 06:18:59 PDT 2009,NO_QUERY,fannsim,My headache is killing me.  - http://tweet.sg
320310,0,2003277546,Tue Jun 02 06:14:01 PDT 2009,NO_QUERY,FabAbz,Is trying to figure how to work this thing out?! Confused 
647936,0,2236893206,Fri Jun 19 04:45:56 PDT 2009,NO_QUERY,IAmRoot,"@jephjacques There are 3-4, mostly on the INternet, Sat Radio, etc. SOme of the stuff they say is terrifyingly awful.   Both sides = FAIL"
633603,0,2233051934,Thu Jun 18 20:45:55 PDT 2009,NO_QUERY,alejandria00,I'm really depressed!!! I won't make it to Minnesota this summer  stuck in Mexico!!! God!! I SO want to go!!!
682949,0,2250138483,Fri Jun 19 23:47:37 PDT 2009,NO_QUERY,mary_go,going to sleeep. need to get up early tomorrow  goodnight&lt;3
573231,0,2209767087,Wed Jun 17 10:46:22 PDT 2009,NO_QUERY,jillbuk,@Rachelle_Lefevr You should attend Salute to Twilight in Minneapolis July 17-19!!  Both Michael Welch and Billy Burke had to drop out 
219658,0,1976447928,Sat May 30 17:21:10 PDT 2009,NO_QUERY,christiansistah,Trying to relax... It's not working 
673912,0,2247634423,Fri Jun 19 19:23:33 PDT 2009,NO_QUERY,gordykooki,u hung up on me 
491651,0,2183897069,Mon Jun 15 15:08:06 PDT 2009,NO_QUERY,DonataElis,oh no...sniffles  im feeling a cold coming on!
515587,0,2190872307,Tue Jun 16 03:57:30 PDT 2009,NO_QUERY,Jaustin04,I am so bored.. just got home from work and cannot sleep 
352384,0,2030961050,Thu Jun 04 09:07:44 PDT 2009,NO_QUERY,theguyreport,No more snatching the pebble from my hand. Quay Chang has hung himself  http://bit.ly/383i4T
503084,0,2187730665,Mon Jun 15 20:43:08 PDT 2009,NO_QUERY,Zerotolove,So fail at study.... so so so much fail... 
322950,0,2004838849,Tue Jun 02 08:49:17 PDT 2009,NO_QUERY,newcartnewstart,Waited a day to see if I feel any better about Valve's surprising Left 4 Dead 2 announcement yesterday. I don't unfortunately 
619639,0,2228027497,Thu Jun 18 13:55:54 PDT 2009,NO_QUERY,erimel_eislek,"Corn on the cob for dinner, then a snuggle movie night with Patrick. Why do I have the death for my birthday tomorrow? "
203414,0,1972357667,Sat May 30 09:04:27 PDT 2009,NO_QUERY,rteksten,"Wanted to bake strawberry muffins, but oven was dirty. So now I need to sit at home for the next three hours while it cleans. "
420458,0,2062213076,Sat Jun 06 22:37:08 PDT 2009,NO_QUERY,maddog_69,"To every diabetic out there, do you also find it hard to sleep??? Its now 6:37am. "
742483,0,2266563934,Sun Jun 21 08:43:27 PDT 2009,NO_QUERY,copumpkin,@dxoigmn zomg how is it? sad that you got a rainy day though 
423579,0,2062902579,Sun Jun 07 00:41:10 PDT 2009,NO_QUERY,ParulBh,@nagham oh wow! sure thing! let me know...plz let it be post-5.30 ;) I missed the Tweetup in Bahrain as well...got called in to work! 
258893,0,1985292448,Sun May 31 16:49:15 PDT 2009,NO_QUERY,ofxcourse,"rho class initiation tonight. lab practical this week. boo, finals are coming up! "
703380,0,2255691921,Sat Jun 20 11:38:43 PDT 2009,NO_QUERY,carolinechey,Actually thinking about selling some of my pre preggo clothes - all size 3 to 6.   Will be posting on Craigslist and DS if interested.
656495,0,2240470029,Fri Jun 19 09:47:04 PDT 2009,NO_QUERY,vinceduquette,downtown T.dot sure has changed a lot... Younge Dundas Square is trying to be Times Square? and where did Sam the Record Man go??? 
784300,0,2324131704,Thu Jun 25 02:22:11 PDT 2009,NO_QUERY,Makhianrrrrr,looking forward to freud's interpretation of dreams... but will definitely miss noli.. and ms. wright 
